38		36
41		21
80		80
77		43
52		80
61		67
74		12
93		52
19		10
65		28
65		9
75		90
67		17
83		77
39		67
42		33
46		33
98		50
4		61
68		23
63		57
76		52
31		81
67		54
15		7
53		68
39		65
77		20
71		85
83		96
89		22
74		51
45		42
87		36
33		70
66		25
59		29
55		67
54		49
61		90
96		23
13		51
66		82
77		13
22		9
20		31
83		81
75		52
36		80
42		84
38		27
61		64
70		49
70		17
50		31
50		76
30		64
54		61
29		35
22		71
49		52
76		54
67		49
73		86
23		70
40		92
29		2
53		28
73		47
60		76
84		17
81		50
77		7
37		46
52		24
44		67
21		61
74		46
38		7
77		17
60		36
51		45
43		49
62		53
74		7
58		29
15		72
24		25
29		36
70		42
62		65
69		69
19		20
30		80
25		37
52		84
50		23
39		60
33		70
76		21
56		43
17		70
54		22
23		20
38		72
93		74
14		33
35		54
53		53
25		36
52		83
35		20
42		40
68		36
40		73
70		36
73		45
84		8
58		88
50		83
70		30
51		42
49		73
66		29
20		20
71		24
68		63
40		90
18		62
10		32
41		36
19		90
39		28
78		2
36		36
74		18
80		90
59		49
32		59
11		69
24		14
75		31
41		25
90		62
83		15
17		39
83		22
59		64
85		82
37		12
33		39
41		75
27		49
65		55
90		10
49		29
36		64
58		52
67		61
70		67
43		42
30		42
44		20
39		22
25		69
16		33
20		66
7		96
42		73
47		31
93		36
64		61
91		65
46		47
47		87
89		26
58		96
49		15
21		20
64		24
83		33
43		55
90		35
30		53
59		54
50		18
49		17
37		31
42		36
10		30
32		43
48		19
93		45
82		95
38		50
58		64
57		64
38		35
28		61
25		14
87		59
80		37
7		30
46		30
90		39
48		81
83		51
44		56
88		29
73		73
9		46
36		79
50		72
40		29
40		46
75		64
88		47
54		50
58		26
59		62
100		96
87		23
74		61
48		44
26		13
52		65
76		68
69		12
44		63
4		96
77		20
30		37
84		53
23		88
26		46
64		90
64		26
18		30
50		72
61		87
13		54
83		46
42		30
52		40
89		91
42		91
90		70
33		42
21		38
28		11
47		76
39		74
26		91
90		48
33		6
33		93
10		56
70		33
54		77
83		37
56		76
43		48
36		77
39		4
85		84
74		10
43		63
23		72
16		91
54		80
67		90
73		26
72		66
7		39
74		64
32		28
38		39
46		36
67		17
21		14
83		23
64		26
85		31
96		20
22		21
100		64
71		21
36		83
50		9
51		4
20		7
47		68
32		60
32		30
90		7
82		4
24		21
95		60
82		77
57		37
46		76
34		20
17		87
82		38
82		39
16		63
14		51
93		52
43		46
49		58
100		4
50		63
17		42
66		49
34		29
97		78
46		43
59		89
74		80
26		68
31		41
27		35
39		70
52		26
68		32
54		60
96		30
34		61
77		51
48		17
20		79
93		4
50		51
50		18
50		45
39		86
9		71
39		52
70		60
4		33
9		47
21		81
67		21
24		7
15		67
10		80
87		27
66		40
70		28
91		77
100		15
29		66
63		20
26		25
61		16
63		66
57		79
21		24
71		44
61		42
39		57
70		31
18		21
13		38
90		49
60		16
25		50
49		16
50		36
42		83
32		62
37		78
64		48
27		32
29		62
7		7
26		72
34		41
37		73
83		7
34		16
33		58
92		68
50		27
44		52
51		17
15		66
64		23
22		12
18		38
48		80
96		54
42		93
20		16
36		39
27		75
92		59
4		83
45		8
24		51
76		76
77		46
41		32
49		32
70		54
24		34
20		42
81		42
40		53
79		96
68		57
23		31
37		57
64		46
70		39
63		70
47		60
88		59
48		25
56		74
48		11
45		11
14		24
64		49
46		43
66		15
48		76
51		39
61		17
54		39
79		74
46		12
34		56
39		49
54		37
96		64
51		10
83		42
62		17
78		22
62		72
79		70
43		65
7		4
30		96
37		51
23		85
17		8
36		93
10		100
74		48
26		46
37		29
32		84
30		20
51		80
70		4
6		21
53		57
68		45
4		20
17		29
60		56
35		11
72		32
96		93
60		49
62		19
74		25
30		10
55		85
77		14
7		26
70		64
52		20
54		76
78		41
61		54
33		49
36		96
20		54
90		66
38		76
49		6
54		30
48		84
19		34
100		30
26		13
13		58
17		36
25		23
90		90
25		15
38		22
54		54
56		76
27		76
46		87
65		45
